Round Number,Winner,Depth,Stake,Stake Density,Hash,pot,Reward,MajorityReveal,ReserveCommitments
180350,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,62825548480512000,62825548480512000,0xeeb5e90ec67ce713c9cacdaeb14eb1aa529bdfdea9e8d4e62d1110d313aad3c9,[object Object]
180462,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,62817872904192000,125643421384704000,0x5698769b65f04f85840d39b47b155d5608ea295326f6b2e585e6bce8a2e6f442,[object Object]
180499,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,61562953924608000,187206375309312000,0x13f5b02b23772b6ae2654ed94bbe00a9c2353eed6b84da94f0478d72e14eced7,[object Object]
180515,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63642783449088000,250849158758400000,0x2e6bd0944c67ca9f624c890e6ed7a668b9fb24c20ae9b6f492811f5ce4d8e9e4,[object Object]
180547,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,64069771984896000,314918930743296000,0x9990be41c7baba88dc8ea43a66f6fa2b08c4d0109ec8b9c957e8b988de24251c,[object Object]
180702,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63634601410560000,378553532153856000,0xe719d9696c8b5425fbfa1efa841e5355164ecc64d3d12e648695b141ba62b176,[object Object]
180930,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63623366967296000,442176899121152000,0xf17b758e1f5639f1b522432c34fc2eb547dc47ae8b9689a61a996ae6a8433f84,[object Object]
180958,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63635312345088000,505812211466240000,0xf1c4031c0c7191e0a2e5220a053eb2f30c99a21662fe496a0e18c2f3cc1fa0e5,[object Object]
181002,0x007236683d69dd5ea8d694a54fbe36ccf474d200a3960ee353ac3ac67003e37e,8,100000000000000000,25600000000000000000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,316883104432128000,822695315898368000,0xe468ba01068624cfe7a6c856c4ad26686e7d2b527efc5b9a86d3c6164d7b4f1f,[object Object]
181047,0xda93b6857fa7ee1bcb6a2b93a749a478ca2b06d4d6572bf812de8355f78dbbbc,8,100000000000000000,25600000000000000000,0x0035a729455155832299c059d71c87711c0c53ac17146660e614e1d569b3823c,63596578996224000,63596578996224000,0x7ffecba78130d05e6e97d25a399dc834e88a37ee4fbd4f554962cddfd54e0bf9,[object Object]
181065,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,127208473493504000,127208473493504000,0x43a1f137faee5a92ca921179172cba06eaba02e561a420ee0fa403e6c016b741,[object Object]
181129,0x8f34ba0dc6559a6ce7c6417c62fff8a7aa28b225681c09878228a8d1330689c4,8,100000000000000000,25600000000000000000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,189157633687552000,316366107181056000,0xf4486aef7dca85eff1ad6339e403ebcb0ea3eaa23bd21f1193e9cc7c843bf889,[object Object]
181173,0xfcb808c6ee55bc4b78a5155d4106a93a8b7933c3a7e7b7e54943bcd62c64b4a9,8,100000000000000000,25600000000000000000,0xea6427000cfdabd355cc9c3289efc3b7efc12e1aa062f8aeb2a9355483f0ab82,62374123929600000,62374123929600000,0xe43b6e19d9d62e3590cf4f90a93077583b76063ffc4b13a97a2bf42d74f26dc5,[object Object]
181211,0x91bc3852159e1319452e21067f4483d92e6efd2fed6ea852ac0b718421035ba4,8,100000000000000000,25600000000000000000,0x6c1ba83c2ecf1b224fe531cdff66615ae6f6f3b5bf54b0a1bad5259c5f9df480,64848729735168000,64848729735168000,0x6c1ba83c2ecf1b224fe531cdff66615ae6f6f3b5bf54b0a1bad5259c5f9df480,[object Object]
181234,0xfd02ff06f86a9be4bf2eab1df2e58de8976911b541a39458f80b8d622e6c3d27,8,100000000000000000,25600000000000000000,0x4f227fd3288e6a862d94de7bba6ae19d589abeab1a01864c424ddf64997e2501,62744350949376000,62744350949376000,0xbef1920800cd60fdf4b4a199d6eeb6a9a17ee955e62b2666f9e730402af5223d,[object Object]
181401,0x7969942589b385a4e9a8aef4722c212233a04538ccac2ef459b60fa28ef0690b,0,0,0,0x263ba02bd7d12c24b91ede8abc154e534dfa6fff2b3402e7c60ba0d627247a8e,63164532129792000,63164532129792000,0xc0bfcb50392cb059b898718ad1d18df2eb112863a3dba1d3640dc2aeac0df8b8,[object Object]
181446,0x4ef98d86202659a009e3402e9246e1e106ed5a123fe348c4515784464be748c2,8,100000000000000000,25600000000000000000,0xa46b76551d9259ea037932bfc1c45ebee73e05a8150a827af01414bf48c718b0,63159876452352000,126324408582144000,0xa46b76551d9259ea037932bfc1c45ebee73e05a8150a827af01414bf48c718b0,[object Object]
181454,0x8d3a59d9492170e7c2cd0cb21ef01d0a1bb59b377929aaf74ee480952f2482ae,8,200000000000000000,51200000000000000000,0x227d96698d7296f0b036ee493185441d0ef0c70eec4425a5e12d9ec763d005eb,64387511484416000,64387511484416000,0x58e298dedbb9bb2c981c1ea05171ffcf557f4c91db99c517a0a9b200f6e583d3,[object Object]
